,user,job,label
5575,"Python Developer NumPy, Django, Data Analysis, SQL Creative Python Developer who leverages NumPy, Django, Data Analysis, SQL to produce effective results.","Python Developer Python,Django,Pandas,Rest API,Python Development,Numpy,SQL,Flask",1
5576,"Cloud Engineer Networking, Google Cloud, AWS Creative Cloud Engineer who leverages Networking, Google Cloud, AWS to produce effective results.","Senior Cloud Engineer Cloud computing,Architecture,Cloud Services,Process improvement,Manager Technology,Budgeting,digital transformation,AWS",1
5577,"Java Developer Multithreading, SQL, Microservices, Spring, Java, REST APIs, Hibernate Goal-oriented Java Developer with expertise in Multithreading, SQL, Microservices, Spring, Java, REST APIs, Hibernate.","99acre.com is hiring For Graphic Designer Graphic Designer,Video Editing,Posters,Print Ads,Banners,Graphic Designing,Photoshop,Logo Design",0
5578,"Marketing Email Marketing, SEO, Content Marketing, Digital Marketing, Social Media Management, PPC, Market Research Dedicated professional with strong expertise in Email Marketing, SEO, Content Marketing, Digital Marketing, Social Media Management, PPC, Market Research and a passion for Embedded Systems.","Marketing Executive PPC,Email marketing,Web analytics,Online marketing,Analytical,Social media,Market research,Brand awareness",1
5579,"Test Engineer TestNG, LoadRunner, Selenium, Java, JUnit, API Testing, Postman Highly skilled Test Engineer committed to excellence in TestNG, LoadRunner, Selenium, Java, JUnit, API Testing, Postman.","Content Creator Social,Social Media Content,Social media,Content creation,Media,Content",0
5580,"Graphic Designer Sketch, Illustrator, Figma Dedicated professional with strong expertise in Sketch, Illustrator, Figma and a passion for Embedded Systems.","Aws Data Engineer with Pyspark/Python Pyspark,AWS,Python,Data",0
5581,"Test Engineer JUnit, Postman, Java Goal-oriented Test Engineer with expertise in JUnit, Postman, Java.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
5582,"Marketing Google Analytics, Digital Marketing, PPC, Social Media Management, SEO Marketing specialized in Machine Learning, with a focus on creating impactful solutions.","Embedded Senior Software Engineer RTOS,Linux,USB,Embedded Linux,Application development,RS232,Firmware,Troubleshooting",0
5583,"Java Developer JUnit, Hibernate, SQL An enthusiastic Java Developer passionate about learning and growing in the tech industry.","99acre.com is hiring For Graphic Designer Graphic Designer,Video Editing,Posters,Print Ads,Banners,Graphic Designing,Photoshop,Logo Design",0
5584,"Backend Developer SQL, Java, Django, Flask, MongoDB, PHP, Python, RESTful APIs A self-motivated Backend Developer who enjoys problem-solving and innovation.","Backend Developer Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development",1
5585,"Python Developer Flask, Machine Learning, REST APIs, Data Analysis, SQL, Pandas, NumPy Python Developer with solid background in Flask, Machine Learning, REST APIs, Data Analysis, SQL, Pandas, NumPy and extensive experience in Machine Learning.","Python Software Developer python,Django,Pandas,Tableau,Python Development,Numpy,Flask,Development",1
5586,"Marketing Content Marketing, Campaign Management, Market Research Creative Marketing who leverages Content Marketing, Campaign Management, Market Research to produce effective results.",Embedded Systems Engineering Intern ,0
5587,"Embedding Specialist Deep Learning, Python, NLP Embedding Specialist specialized in Cloud Computing, with a focus on creating impactful solutions.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
5588,"Graphic Designer Typography, Sketch, InDesign Creative Graphic Designer who leverages Typography, Sketch, InDesign to produce effective results.","Graphic Designer technical illustration,solid works,graphic designingsketching,photoshop,communication skills,Design,Graphic designing,Graphics",1
5589,"Graphic Designer Typography, Illustrator, Figma, UI/UX Design, Canva, CorelDRAW, InDesign, Web Design Innovative Graphic Designer focused on pushing the boundaries in NLP.","Aws Data Engineer with Pyspark/Python Pyspark,AWS,Python,Data",0
5590,"Graphic Designer Sketch, InDesign, Adobe Photoshop An enthusiastic Graphic Designer passionate about learning and growing in the tech industry.","Java AWS Developer java,Spring Boot,AWS,Microservices,Aws Lambda,Boot,Lambda Expressions,Spring",0
5591,"Test Engineer Java, LoadRunner, JUnit, Postman, TestNG, JUnit, Python Test Engineer with solid background in Java, LoadRunner, JUnit, Postman, TestNG, JUnit, Python and extensive experience in Web Development.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
5592,"Software Developer Java, SQL, Flask, C++ Software Developer specialized in NLP, with a focus on creating impactful solutions.","Software Developer sql,java,python,software development,javascript,algorithms,css,web application",1
5593,"Test Engineer JUnit, Cypress, LoadRunner, TestNG, Postman Highly skilled Test Engineer committed to excellence in JUnit, Cypress, LoadRunner, TestNG, Postman.","Content Creator Social,Social Media Content,Social media,Content creation,Media,Content",0
5594,"Java Developer Maven, Java, Spring, SQL Creative Java Developer who leverages Maven, Java, Spring, SQL to produce effective results.","Java Developer Java,Java Development,Spring Boot,Microservices,RDBMS,J2Ee,Backend Development,SQL",1
5595,"Backend Developer Node.js, Django, Java Backend Developer specialized in Cloud Computing, with a focus on creating impactful solutions.","Backend Developer Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development",1
5596,"Python Developer Pandas, Flask, Python, NumPy, SQL, Django, Machine Learning Python Developer specialized in Cloud Computing, with a focus on creating impactful solutions.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
5597,"Software Developer Python, Java, SQL Highly skilled Software Developer committed to excellence in Python, Java, SQL.","Software Developer sql,java,python,software development,javascript,algorithms,css,web application",1
5598,"Software Developer Python, Flask, C++, React Highly skilled Software Developer committed to excellence in Python, Flask, C++, React.","Trainee Software Developer python,c++,software development,c,software testing,version control,problem solving,engineering",1
5599,"Graphic Designer Adobe Photoshop, Web Design, InDesign, Figma, Illustrator, UI/UX Design, Canva, CorelDRAW Highly skilled Graphic Designer committed to excellence in Adobe Photoshop, Web Design, InDesign, Figma, Illustrator, UI/UX Design, Canva, CorelDRAW.","Graphic Designer Graphic Designing,Illustrator,Premiere Pro,Flutter,Photoshop,Indesign,Graphics,Design",1
5600,"Cloud Engineer Networking, AWS, Google Cloud, Cloud Security, Docker Goal-oriented Cloud Engineer with expertise in Networking, AWS, Google Cloud, Cloud Security, Docker.","Cloud Platform Engineer aws administration,cloud architecture,infrastructure,cloud infrastructure,aws,kubernetes,python,vmware",1
5601,"Software Developer C++, Python, React, Flask, Git A self-motivated Software Developer who enjoys problem-solving and innovation.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
5602,"Python Developer Django, Machine Learning, Git Goal-oriented Python Developer with expertise in Django, Machine Learning, Git.","Python Software Developer Django,Python,Python Development,Development,Software development,Software",1
5603,"Test Engineer TestNG, JUnit, API Testing, Java, JUnit, Cypress, Selenium Test Engineer with solid background in TestNG, JUnit, API Testing, Java, JUnit, Cypress, Selenium and extensive experience in Cloud Computing.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
5604,"Test Engineer Cypress, Python, API Testing, LoadRunner, Postman Highly skilled Test Engineer committed to excellence in Cypress, Python, API Testing, LoadRunner, Postman.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
5605,"Java Developer Multithreading, SQL, Maven, JUnit, REST APIs, Microservices, Java, Git A self-motivated Java Developer who enjoys problem-solving and innovation.","Java Developer Java,Microservices,Jenkins,Hibernate,Design Patterns,Java Development,Restful Web,CICD",1
5606,"Software Developer Python, C++, Django, Flask, React, JavaScript, Git, Java An enthusiastic Software Developer passionate about learning and growing in the tech industry.","Godrej Locks | Local Area Marketing | Kolkata | AM/DM Brand Visibility,Brand Activation,event management,Trade Marketing,Exhibitions,Campaign Management,Btl Activation,Activation",0
5607,"Software Developer React, Python, Flask, Java, Django, Node.js, SQL, C++ An enthusiastic Software Developer passionate about learning and growing in the tech industry.","Marketing Executive For Buddha Cancer Blood Centre Marketing Strategy,Communication Skills,Social Media Proficiency,Team Collaboration,Event Management,Community Engagement,Engagement,Team",0
5608,"Cloud Engineer Docker, AWS, Google Cloud, Azure, Networking An enthusiastic Cloud Engineer passionate about learning and growing in the tech industry.","Senior Cloud Engineer DevOps,Linux,Networking,SQL,Kubernetes,Cloud architecture,Cloud infrastructure,Docker",1
5609,"Embedding Specialist Embeddings, PyTorch, Data Science, Python, Text Preprocessing Embedding Specialist with solid background in Embeddings, PyTorch, Data Science, Python, Text Preprocessing and extensive experience in NLP.","Opening For  Java Developer @Noida- Immediate Joiner Java,Spring Boot,Core Java,maven,unit testing,Microservices,Core,Boot",0
5610,"Python Developer Data Analysis, Git, Flask, SQL, REST APIs Experienced Python Developer with a proven track record in delivering high-quality solutions.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
5611,"Backend Developer Node.js, Python, Django Dedicated professional with strong expertise in Node.js, Python, Django and a passion for Machine Learning.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
5612,"Graphic Designer Illustrator, UI/UX Design, Adobe Photoshop, Canva, CorelDRAW, InDesign, Typography A self-motivated Graphic Designer who enjoys problem-solving and innovation.","Graphic Designer Illustrator,Photoshop,Graphics,Design,Graphic designing",1
5613,"Backend Developer Python, Ruby, Java, PHP, SQL, Django, RESTful APIs Backend Developer with solid background in Python, Ruby, Java, PHP, SQL, Django, RESTful APIs and extensive experience in Web Development.","Backend Developer Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development",1
5614,"Content Creator Blogging, Video Editing, Content Writing Experienced Content Creator with a proven track record in delivering high-quality solutions.","Content Creators / Writers Content Creators / Writers,Content writing,Content creation,Writing,Content",1
5615,"Graphic Designer InDesign, Figma, UI/UX Design, Typography, CorelDRAW Experienced Graphic Designer with a proven track record in delivering high-quality solutions.","Python Developer Aws Lambda,Bigquery,SQL,AWS,Python,Development,Python Development,Lambda Expressions",0
5616,"Embedding Specialist NLP, Sentence Transformers, TensorFlow, Python, PyTorch Creative Embedding Specialist who leverages NLP, Sentence Transformers, TensorFlow, Python, PyTorch to produce effective results.","Embedded Software Engineer Embedded,CANalyzer,Debugging,CANoe,TRACE32,HMI development,C programming,TFT development",1
5617,"Cloud Engineer Cloud Security, Terraform, Linux, Google Cloud, Azure, Networking, CI/CD, AWS Innovative Cloud Engineer focused on pushing the boundaries in Web Development.","MARKETING EXECUTIVE Promotional events,Marketing Executive,Promotional,Events,Marketing",0
5618,"Python Developer Machine Learning, Data Analysis, Git Python Developer specialized in Embedded Systems, with a focus on creating impactful solutions.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
5619,"Test Engineer JUnit, Java, TestNG, LoadRunner, Postman, Python, JUnit Creative Test Engineer who leverages JUnit, Java, TestNG, LoadRunner, Postman, Python, JUnit to produce effective results.","Godrej Locks | Local Area Marketing | Kolkata | AM/DM Brand Visibility,Brand Activation,event management,Trade Marketing,Exhibitions,Campaign Management,Btl Activation,Activation",0
5620,"Content Creator SEO, Podcasting, Graphic Design A self-motivated Content Creator who enjoys problem-solving and innovation.","Content Creator Executive,Sales,Shaping,Content,Content creation",1
5621,"Backend Developer MongoDB, Flask, PHP, Ruby Backend Developer with solid background in MongoDB, Flask, PHP, Ruby and extensive experience in Machine Learning.","Backend Developer ,python,java,codeigniter,golangspring,Backend,Development,Backend Development",1
5622,"Python Developer Flask, Python, Git, Machine Learning, Pandas Python Developer specialized in NLP, with a focus on creating impactful solutions.","Marketing Executive For Buddha Cancer Blood Centre Marketing Strategy,Communication Skills,Social Media Proficiency,Team Collaboration,Event Management,Community Engagement,Engagement,Team",0
5623,"Cloud Engineer Kubernetes, Google Cloud, AWS, Terraform, CI/CD, Azure, Networking, Linux Goal-oriented Cloud Engineer with expertise in Kubernetes, Google Cloud, AWS, Terraform, CI/CD, Azure, Networking, Linux.","Marketing Executive Communication Skills,Presentation Skills,Public Relations,Written Communication,Presentation,Public,Relationship,Marketing",0
5624,"Backend Developer PHP, Django, RESTful APIs, Flask, Java, MongoDB, Node.js Highly skilled Backend Developer committed to excellence in PHP, Django, RESTful APIs, Flask, Java, MongoDB, Node.js.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
5625,"Marketing Digital Marketing, Campaign Management, Social Media Management Marketing specialized in Machine Learning, with a focus on creating impactful solutions.","Marketing and Branding Executive Automation,Email marketing,Social media,Process control,Market research,SEO,Digital marketing,Data mining",1
5626,"Marketing Brand Strategy, Digital Marketing, Social Media Management, Content Marketing, PPC, Google Analytics, Campaign Management, Email Marketing Highly skilled Marketing committed to excellence in Brand Strategy, Digital Marketing, Social Media Management, Content Marketing, PPC, Google Analytics, Campaign Management, Email Marketing.","Backend Developer kubernetes,golang,docker,devops,linux,container,css,c++",0
5627,"Cloud Engineer Kubernetes, Google Cloud, AWS, Terraform, CI/CD, Azure, Networking, Linux Goal-oriented Cloud Engineer with expertise in Kubernetes, Google Cloud, AWS, Terraform, CI/CD, Azure, Networking, Linux.","Cloud Platform Engineer microsoft azure,cloud architecture,gcp,cloud infrastructure,aws,kubernetes,python,cloud security",1
5628,"Graphic Designer Typography, Adobe Photoshop, Figma, Canva, InDesign, UI/UX Design, Illustrator, CorelDRAW Dedicated professional with strong expertise in Typography, Adobe Photoshop, Figma, Canva, InDesign, UI/UX Design, Illustrator, CorelDRAW and a passion for Web Development.","AWS cloud data engineer | 6-8 Yrs | Kolkata Step Function,AWS Glue,Lambda,Snowflake,ETL,Cloud,STP,Lambda Expressions",0
5629,"Test Engineer Postman, Selenium, LoadRunner, API Testing, Python, JUnit, JUnit, TestNG Experienced Test Engineer with a proven track record in delivering high-quality solutions.","Content Creator Social,Social Media Content,Social media,Content creation,Media,Content",0
5630,"Software Developer Django, Node.js, React, Flask Innovative Software Developer focused on pushing the boundaries in Cloud Computing.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
5631,"Python Developer Git, Data Analysis, Python, Flask, Django, SQL, Pandas Innovative Python Developer focused on pushing the boundaries in Web Development.","Python Developer Data management,Web development,Debugging,Javascript,Data structures,Application development,Unit testing,SQL",1
5632,"Cloud Engineer Azure, CI/CD, Linux, AWS, Google Cloud, Docker, Cloud Security Goal-oriented Cloud Engineer with expertise in Azure, CI/CD, Linux, AWS, Google Cloud, Docker, Cloud Security.","Cloud Platform Engineer microsoft azure,cloud architecture,gcp,cloud infrastructure,aws,kubernetes,python,cloud security",1
5633,"Content Creator Podcasting, SEO, Social Media Marketing Content Creator specialized in Embedded Systems, with a focus on creating impactful solutions.","Content Creator / Live Streamer Creativity,consistency in streaming,time management,audience engagement,adaptability,knowledge of Moj,YouTube,content planning",1
5634,"Test Engineer Java, JUnit, Cypress, JUnit Test Engineer specialized in Machine Learning, with a focus on creating impactful solutions.","Test Engineer test case design,macros,test plans,UAT,GUI automation,Selenium,VB,product testing",1
5635,"Embedding Specialist Sentence Transformers, NLP, Deep Learning Experienced Embedding Specialist with a proven track record in delivering high-quality solutions.","Java Developer Java,GCP,Spring,Jenkins,Cicd Methodology,Maven,JUnit,MVC Framework",0
5636,"Backend Developer RESTful APIs, Python, MongoDB, SQL, Java An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Backend Developer swagger,java,typescript,software development,relational databases,css,software quality,spring",1
5637,"Backend Developer SQL, RESTful APIs, Flask, PHP, MongoDB Dedicated professional with strong expertise in SQL, RESTful APIs, Flask, PHP, MongoDB and a passion for NLP.","Backend Developer swagger,java,typescript,software development,relational databases,css,software quality,spring",1
5638,"Graphic Designer Web Design, Figma, Typography A self-motivated Graphic Designer who enjoys problem-solving and innovation.","V&V Test Engineer Validation Testing,MICT,Healthcare CSV,Computer System Validation,Gxp,Data validation,Software testing,Csv",0
5639,"Backend Developer Node.js, Java, PHP, SQL, Flask Dedicated professional with strong expertise in Node.js, Java, PHP, SQL, Flask and a passion for Machine Learning.","Backend Developer Computer science,Backend,Front end,MySQL,Web development,Javascript,Healthcare,Windows",1
5640,"Backend Developer Python, Ruby, Java, PHP, SQL, Django, RESTful APIs Backend Developer with solid background in Python, Ruby, Java, PHP, SQL, Django, RESTful APIs and extensive experience in Web Development.","Backend Developer Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development",1
5641,"Java Developer REST APIs, Maven, Java Java Developer specialized in NLP, with a focus on creating impactful solutions.","Marketing Executive Promotional Campaigns,Retail Marketing,Marketing Collaterals,Digital Campaigns,Branding,Campaigns,Retail,Digital",0
5642,"Marketing PPC, Market Research, Brand Strategy, Google Analytics, Email Marketing, SEO, Social Media Management, Campaign Management Highly skilled Marketing committed to excellence in PPC, Market Research, Brand Strategy, Google Analytics, Email Marketing, SEO, Social Media Management, Campaign Management.","Backend Developer kubernetes,golang,docker,devops,linux,container,css,c++",0
5643,"Backend Developer RESTful APIs, MongoDB, Django Highly skilled Backend Developer committed to excellence in RESTful APIs, MongoDB, Django.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
5644,"Marketing Email Marketing, Campaign Management, Content Marketing, Social Media Management, Brand Strategy, Digital Marketing, Market Research, PPC Creative Marketing who leverages Email Marketing, Campaign Management, Content Marketing, Social Media Management, Brand Strategy, Digital Marketing, Market Research, PPC to produce effective results.",Embedded Engineer Intern ,0
5645,"Cloud Engineer Networking, Terraform, Kubernetes Dedicated professional with strong expertise in Networking, Terraform, Kubernetes and a passion for Machine Learning.","Senior Marketing Executive Marketing Strategy,RO Release,Marketing Promotions,Media Marketing,Media Management,Product Marketing,Marketing Campaigns,Advertising Management",0
5646,"Graphic Designer Illustrator, Sketch, Canva, Adobe Photoshop, InDesign, Typography, UI/UX Design An enthusiastic Graphic Designer passionate about learning and growing in the tech industry.","Graphic Designer Graphic Designing,Illustrator,Premiere Pro,Flutter,Photoshop,Indesign,Graphics,Design",1
5647,"Software Developer C++, React, Node.js, SQL Goal-oriented Software Developer with expertise in C++, React, Node.js, SQL.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
5648,"Embedding Specialist BERT, PyTorch, Deep Learning, Embeddings, Python, NLP, TensorFlow, Data Science Dedicated professional with strong expertise in BERT, PyTorch, Deep Learning, Embeddings, Python, NLP, TensorFlow, Data Science and a passion for Cloud Computing.","Marketing Executive For Buddha Cancer Blood Centre Marketing Strategy,Communication Skills,Social Media Proficiency,Team Collaboration,Event Management,Community Engagement,Engagement,Team",0
5649,"Cloud Engineer AWS, Linux, CI/CD, Terraform, Docker, Google Cloud, Kubernetes A self-motivated Cloud Engineer who enjoys problem-solving and innovation.","Cloud Platform Engineer linux internals,docker,cloud architecture,infrastructure,linux,kubernetes,python,project management",1
5650,"Content Creator Email Marketing, Branding, SEO, Content Writing, Graphic Design, Video Editing, Social Media Marketing Goal-oriented Content Creator with expertise in Email Marketing, Branding, SEO, Content Writing, Graphic Design, Video Editing, Social Media Marketing.","Content Creator & Writer Content Creation,Creative Writing,Social Media Content Marketing,Graphic Designing,SEO Writing,Project Management,Proof Reading,Social media",1
5651,"Backend Developer Django, PHP, SQL Highly skilled Backend Developer committed to excellence in Django, PHP, SQL.","Backend Developer Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development",1
5652,"Software Developer Node.js, Python, Django An enthusiastic Software Developer passionate about learning and growing in the tech industry.","Software Developer c++,react.js,database creation,software engineering,mongodb,continuous integration,python,software development",1
5653,"Python Developer Django, Machine Learning, Flask, NumPy, Data Analysis, Python, Git Creative Python Developer who leverages Django, Machine Learning, Flask, NumPy, Data Analysis, Python, Git to produce effective results.","Opening For  Java Developer @Noida- Immediate Joiner Java,Spring Boot,Core Java,maven,unit testing,Microservices,Core,Boot",0
5654,"Test Engineer JUnit, Java, TestNG, LoadRunner, Postman, Python, JUnit Creative Test Engineer who leverages JUnit, Java, TestNG, LoadRunner, Postman, Python, JUnit to produce effective results.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
5655,"Graphic Designer Typography, Canva, CorelDRAW, UI/UX Design, Adobe Photoshop, Figma, Web Design Highly skilled Graphic Designer committed to excellence in Typography, Canva, CorelDRAW, UI/UX Design, Adobe Photoshop, Figma, Web Design.","AWS cloud data engineer | 6-8 Yrs | Kolkata Step Function,AWS Glue,Lambda,Snowflake,ETL,Cloud,STP,Lambda Expressions",0
5656,"Java Developer Multithreading, Microservices, Spring, Java Creative Java Developer who leverages Multithreading, Microservices, Spring, Java to produce effective results.","Java Developer java,Spring,springboot,Microservices,SQL,GIT,Confluence,JIRA",1
5657,"Cloud Engineer Cloud Security, Networking, Kubernetes, Azure, Terraform, AWS, Linux, Google Cloud Creative Cloud Engineer who leverages Cloud Security, Networking, Kubernetes, Azure, Terraform, AWS, Linux, Google Cloud to produce effective results.","Cloud Platform Engineer microsoft azure,cloud architecture,gcp,cloud infrastructure,aws,kubernetes,python,cloud security",1
5658,"Test Engineer Postman, Cypress, TestNG, API Testing, LoadRunner A self-motivated Test Engineer who enjoys problem-solving and innovation.","Marketing Executive Field Marketing,FMCG Marketing,Advertisement Planning,Product Awareness,Offline Marketing,Btl Activity,Marketing Activities,Marketing Communication",0
5659,"Cloud Engineer Kubernetes, Networking, Docker, Azure, Google Cloud, CI/CD, Cloud Security, Terraform Experienced Cloud Engineer with a proven track record in delivering high-quality solutions.","Cloud Platform Engineer devops,exadata,cloud security,cloud infrastructure,troubleshooting,kubernetes,networking,docker",1
5660,"Marketing SEO, Google Analytics, Market Research, Brand Strategy, Email Marketing, Digital Marketing, PPC Innovative Marketing focused on pushing the boundaries in Embedded Systems.",SOFTWARE DEVELOPER INTERN ,0
5661,"Embedding Specialist Text Preprocessing, TensorFlow, BERT, NLP Highly skilled Embedding Specialist committed to excellence in Text Preprocessing, TensorFlow, BERT, NLP.",Embedded Software Engineer - Intern ,1
5662,"Backend Developer Java, Python, Ruby, RESTful APIs, PHP, Flask, SQL Backend Developer with solid background in Java, Python, Ruby, RESTful APIs, PHP, Flask, SQL and extensive experience in Web Development.","Backend Developer ,python,java,codeigniter,golangspring,Backend,Development,Backend Development",1
5663,"Test Engineer Postman, Selenium, Python, JUnit Creative Test Engineer who leverages Postman, Selenium, Python, JUnit to produce effective results.","Global Marketing Lead Marketing Strategy,Brand marketing,Product Launch,Global marketing,Global Mobility,Marketing,Launch,Global",0
5664,"Marketing SEO, Google Analytics, Market Research, Brand Strategy, Email Marketing, Digital Marketing, PPC Innovative Marketing focused on pushing the boundaries in Embedded Systems.",Software Developer Intern ,0
5665,"Embedding Specialist Text Preprocessing, Sentence Transformers, PyTorch, Embeddings, TensorFlow Goal-oriented Embedding Specialist with expertise in Text Preprocessing, Sentence Transformers, PyTorch, Embeddings, TensorFlow.","Staff Embedded Engineer, Computer Vision Technologies Prototype,Linux,FPGA,Firmware,Sensors,Windows,SPI,Embedded software",1
5666,"Marketing Google Analytics, Digital Marketing, PPC, Social Media Management, SEO Marketing specialized in Machine Learning, with a focus on creating impactful solutions.","Marketing Executive PPC,Email marketing,Web analytics,Online marketing,Analytical,Social media,Market research,Brand awareness",1
5667,"Graphic Designer Illustrator, Web Design, Figma, UI/UX Design, Sketch, Typography, Adobe Photoshop, InDesign Goal-oriented Graphic Designer with expertise in Illustrator, Web Design, Figma, UI/UX Design, Sketch, Typography, Adobe Photoshop, InDesign.","Opening For  Java Developer @Noida- Immediate Joiner Java,Spring Boot,Core Java,maven,unit testing,Microservices,Core,Boot",0
5668,"Software Developer Python, Django, Node.js, JavaScript, SQL, Git, Java Creative Software Developer who leverages Python, Django, Node.js, JavaScript, SQL, Git, Java to produce effective results.","Godrej Locks | Local Area Marketing | Bangalore | AM/DM Brand Visibility,Brand Activation,event management,Trade Marketing,Exhibitions,Campaign Management,Btl Activation,Ams",0
5669,"Embedding Specialist Python, Sentence Transformers, TensorFlow Creative Embedding Specialist who leverages Python, Sentence Transformers, TensorFlow to produce effective results.","Software Engineer Embedded Research Engineer matlab,python,embedded software,signal processing,scilab,signalling,coordination,communication skills",1
5670,"Marketing Brand Strategy, Digital Marketing, Google Analytics, Social Media Management Creative Marketing who leverages Brand Strategy, Digital Marketing, Google Analytics, Social Media Management to produce effective results.","Marketing Executive Marketing,Google Analytics,Brand Management,SEM,SEO,customer relationship management,Market Research,paid advertising",1
5671,"Software Developer SQL, C++, Java, Python, Git, Node.js, Flask Creative Software Developer who leverages SQL, C++, Java, Python, Git, Node.js, Flask to produce effective results.","Software Developer sql,java,python,software development,javascript,algorithms,css,web application",1
5672,"Graphic Designer Adobe Photoshop, CorelDRAW, Web Design, InDesign, Sketch, Figma, Canva Graphic Designer with solid background in Adobe Photoshop, CorelDRAW, Web Design, InDesign, Sketch, Figma, Canva and extensive experience in Web Development.","Aws Data Engineer with Pyspark/Python Pyspark,AWS,Python,Data",0
5673,"Marketing Email Marketing, Market Research, Digital Marketing, Campaign Management, Brand Strategy Experienced Marketing with a proven track record in delivering high-quality solutions.","Marketing Executive Lead generation,Brand management,Email marketing,Online marketing,Analytical,Social media,Market research,SEO",1
5674,"Marketing PPC, Market Research, Brand Strategy, Google Analytics, Email Marketing, SEO, Social Media Management, Campaign Management Highly skilled Marketing committed to excellence in PPC, Market Research, Brand Strategy, Google Analytics, Email Marketing, SEO, Social Media Management, Campaign Management.","Backend Developer kubernetes,golang,docker,devops,linux,container,css,c++",0
5675,"Python Developer Django, Pandas, REST APIs, Data Analysis, Machine Learning Goal-oriented Python Developer with expertise in Django, Pandas, REST APIs, Data Analysis, Machine Learning.","Python Sr. Developer Python,Software Development,AI/ML,Data Preprocessing,data Engineering,Data Analysis,Troubleshooting,Model Development",1
5676,"Graphic Designer Web Design, Figma, Typography A self-motivated Graphic Designer who enjoys problem-solving and innovation.",Graphic Designer ,1
5677,"Backend Developer PHP, Flask, RESTful APIs, MongoDB, Java, Python, Node.js Backend Developer specialized in Embedded Systems, with a focus on creating impactful solutions.","Backend Developer Backend,GIT,Web technologies,Architecture,Unit testing,JIRA,AWS,microservices",1
5678,"Python Developer Machine Learning, Data Analysis, Git Python Developer specialized in Embedded Systems, with a focus on creating impactful solutions.","Influencer Marketing Associate - |  WFO | Campaign Management,Social Media Marketing,B2B Marketing,campaigns,Wfo,Media,Marketing,Influencing",0
5679,"Marketing Social Media Management, Campaign Management, PPC, Brand Strategy, Google Analytics, Market Research, SEO, Content Marketing Goal-oriented Marketing with expertise in Social Media Management, Campaign Management, PPC, Brand Strategy, Google Analytics, Market Research, SEO, Content Marketing.",Embedded Systems Engineer Intern ,0
5680,"Embedding Specialist Embeddings, PyTorch, Data Science, Python, Text Preprocessing Embedding Specialist with solid background in Embeddings, PyTorch, Data Science, Python, Text Preprocessing and extensive experience in NLP.","Java AWS Developer- PAN India Java,Spring Boot,AWS,Microservices,Spring,Pan,Development,Boot",0
5681,"Content Creator SEO, Copywriting, Blogging Content Creator with solid background in SEO, Copywriting, Blogging and extensive experience in NLP.","Content Creator / Writer Content Writing,Content Creation,Blogs,Content Marketing,Articles,Proof Reading,Blog Writing,communications",1
5682,"Backend Developer Python, PHP, Node.js, SQL, Flask Highly skilled Backend Developer committed to excellence in Python, PHP, Node.js, SQL, Flask.","Backend Developer golang,python,software development,php,iaas,css,c++,jquery",1
