job_title,company_name,rating,experience,salary,location,job_description,skills
Full Stack Java Developer,Oracle,3.7,5-8 Yrs,Not disclosed,Hybrid - Hyderabad,BS degree in Computer Science or related technical field or equivalent practical experi...,"Java Fullstack,Spring,Java Spring Boot,Javascript,Full Stack,Stack,Development,Javas"
Fullstack Developer (Python + React),Srijan,3.6,5-10 Yrs,Not disclosed,"Hybrid - Pune, Gurugram, Bengaluru", Job Description: We are seeking a motivated and skilled Senior Full Stack Developer wi...,"Django,Javascript,Python,SQL,react,Development,Full Stack,Fullstack Development"
Java Developer,Pisoft Informatics,4.1,1-4 Yrs,Not disclosed,Mohali,Job Description  Well versed with advance technologies and should have general idea of ...,"css,web services,jsp,java development,jdbc,hibernate,sql,spring"
MTS Silicon Design Engineer,"Advanced Micro Devices, Inc",3.9,7-12 Yrs,Not disclosed,Bengaluru,"PREFERRED EXPERIENCE: . Experience with CPU, GPU, or computer system microarchitecture ...","Cloud computing,C++,SOC,Artificial Intelligence,Silicon,Gaming,MTS,Python"
Infrastructure Architect,Accenture,4.0,5-10 Yrs,Not disclosed,Gurugram,"Project Role :Infrastructure ArchitectProject Role Description :Lead the definition, de...","network infrastructure,nexus,bgp,ospf,routing protocols,infoblox,eigrp,kubernetes"
Python Developer,SP Staffing,,4-9 Yrs,Not disclosed,Hybrid - Bengaluru,"Experience with developing web applications using Python and Fast API . Design, build a...","python,AWS,Airflow,Django,Fast API,Python Development,python developer,Development"
Marketing Executive,Tablets India Ltd.,4.0,1-4 Yrs,Not disclosed,Mumbai,Tablets India Ltd. is looking for Marketing Executive to join our dynamic team and emba...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Cloud DevOps Engineer,Neurons Digital,,3-7 Yrs,Not disclosed,Ahmedabad,"   Work closely with Azure and infrastructure architects to design, implement and manag...","continuous integration,kubernetes,configuration,microsoft azure,scalability,docker,ansible,configuration management"
Presales Cloud Architect,Winthru Consulting And Training,,5-7 Yrs,15-20 Lacs PA,"Pune, Bengaluru","Looking for cloud engineer with deep understanding on cloud platforms, infrastructure, ...","cloud,azure,cloud engineer,PAAS,Cloud Architecture,Iaas,Presales,Cloud Migration"
Embedded Engineer,OOB Automation,4.3,0-2 Yrs,Not disclosed,Ahmedabad,OOB Automation is looking for Embedded Engineer to join our dynamic team and embark on ...,"C++,Communication protocols,Embedded systems,Assembly language,Analog,System integration,Debugging,System design"
Cloud Migration Engineer,Accenture,4.0,5-8 Yrs,Not disclosed,Hyderabad,"Minimum 5 year(s) of experience is required. Educational Qualification : 1Graduate, BE ...","ssi,vsam,mainframes,stakeholder management,microfocus,cloud migration,dbms,vehicle integration"
Java Developer With (Angular/AWS),Cognizant,3.8,5-10 Yrs,Not disclosed,"Hybrid - Hyderabad, Pune, Chennai",Role & responsibilities :- Java Developer with (AWS/Angular)Preferred candidate profile...,"Java,Springboot,AWS,Angular,Java Development,Development,Spring Boot"
Java Full Stack Developer,Visionyle Solutions,3.9,5-8 Yrs,Not disclosed,"Mumbai, Chennai, Bengaluru",Position : Java Fullstack Developer. seeking a highly skilled Java Fullstack Developer ...,"Java,RESTful API,Hibernate,Design Patterns,Microservices Architecture,PostgreSQL,MySQL,Google Cloud Platform"
Senior Java Full stack Developer at Pune.,FUTURE FOCUS INFOTECH PRIVATE LIMITED,,4-9 Yrs,Not disclosed,Hybrid - Pune,Experience: Relevant Exp: Current Company: Notice Period: Current CTC: Expected CTC: Hi...,"java,React,redux,technical leadership,devops,J2Ee,Java Fullstack,React.Js"
Python Innovation Developer,Version 1,3.9,2-5 Yrs,Not disclosed,Bengaluru,Qualifications . .Bachelor s degree in engineering with 3+ years of work experienceRequ...,"cloud security,Web services,Cloud Services,Analytical,Client engagement,Infrastructure,Continuous improvement,AWS"
Embedded Engr II,Honeywell,4.0,4-7 Yrs,Not disclosed,Hyderabad,Innovate to solve the worlds most important challenges. Job Expectations: . Proficient ...,"RTOS,C++,Simulation,Aerospace,Configuration management,System integration,Debugging,Troubleshooting"
Senior Python Developer,Dataterrain India,4.2,8-13 Yrs,Not disclosed,Hybrid - Chennai,Bachelors degree in Computer Science or Proven experience as a Python Developer. Strong...,"Django,Api Integration,Python,Development,API,Senior,Integration"
Java + Golang Developer - Contract To Hire,Randstad,,6-11 Yrs,Not disclosed,Hybrid - Bengaluru,Experience: 6+ yearsLocation: BangaloreWork mode: HybridNotice period: Immediate to 15 ...,"Golang,Java,Spring,Hiring,Java+,Contract Hiring,Development,Contracts"
Cloud Migration Engineer,Accenture,4.0,5-9 Yrs,Not disclosed,Kolkata,Minimum 5 year(s) of experience is required. Educational Qualification : GraduateA Grad...,"san,cloud migration,microsoft azure,storage area network,aws,nas,project management,python"
Senior Embedded Engineer,Kibbcom,4.4,1-5 Yrs,Not disclosed,Bengaluru,Kibbcom is looking for Senior Embedded Engineer to join our dynamic team and embark on ...,"Senior Embedded Engineer,Senior,Embedded systems"
Java Full stack Developer For PAN India (Work From Office),Future Focus Infotech,,7-12 Yrs,Not disclosed,Chennai,Proven experience as a senior developer .,"Java Fullstack,Fullstack Development,Spring Boot,java fullstack development,React.Js,java full stack development,Angular,Pan"
Solution Architect,Accenture,4.0,12-16 Yrs,Not disclosed,Bengaluru,Minimum 12 year(s) of experience is required. Educational Qualification : BE. Role Desc...,"presentation skills,solution architecting,devops,agile,sdlc,architecting,it transformation,enterprise architecture"
"Analytics Manager - Data Analytics, Data Visualization, R, Python, SQL",Our client is an e-Commerce domain company,,6-10 Yrs,Not disclosed,Gurugram,"Bachelors degree in Statistics, Mathematics, Computer Science, Economics, or a related ...","Data Analytics,Predictive Modeling,R,Power BI,Data Visualization,Tableau,Python,SQL"
Cloud Platform Engineer,Accenture,4.0,2-7 Yrs,Not disclosed,Bengaluru,"Project Role :Cloud Platform EngineerProject Role Description :Designs, builds, tests, ...","devops,exadata,cloud security,cloud infrastructure,troubleshooting,kubernetes,networking,docker"
DevOps Cloud Engineer,Cloudjournee,4.9,3-5 Yrs,Not disclosed,Bengaluru,Nagios) Apache or Tomcat or JBoss implementation/ configuration/ troubleshooting Workin...,"Cloud computing,CVS,Tomcat,JBoss,Perl,Troubleshooting,Apache,Ruby"
Cloud Migration Engineer,Accenture,4.0,7-12 Yrs,Not disclosed,Ahmedabad,Project Role : Cloud Migration EngineerProject Role Description : Provides assessment o...,"cloud migration,powershell,microsoft azure,storage area network,aws,brocade,docker,ansible"
Full Stack Developer - Java or .NET,Top MNC,,5-8 Yrs,15-27.5 Lacs PA,"Hybrid - Bhubaneswar, Hyderabad, Pune, Chennai, Bengaluru, Delhi / NCR, Mumbai (All Areas)",Must Have Skills : Core Java Angular or React Java full stack with Angular/React AWS or...,"Angular,Fullstack Development,React.Js,AWS,Angularjs,Software Architecture Design,Relational,Java Fullstack"
GCP Cloud Engineer,Leading Client,,5-8 Yrs,Not disclosed,Chennai,"Cloud Architecture Design: You design scalable, secure, and cost-effective cloud archit...","GCP,IAM,CI/CD,Identity Management,Cost Optimization,Security Management,Cloud Architecture Design,SQL"
Marketing Executive,Natraj Industries,4.3,0-3 Yrs,Not disclosed,"Kolkata, Mumbai, Indore, Hyderabad, Delhi, Pune, Ahmedabad, Chennai, Jaipur, Bengaluru","Young, dynamic graduate experienced for Marketing Executive in manufacturing- oriented ...","Servo,MS Office,Marketing Executive,Plastic injection molding,Marketing,Plastic molding,Moulds,Injection"
Java Developer,Service based Fortune Global 500 MNC in Telecom,,2-7 Yrs,Not disclosed,"Hybrid - Hyderabad, Chennai, Bengaluru",This hybrid role will have a defined work location that includes work from home and ass...,"Maven,JavaScript,Node.js,React Framework,Kubernetes,Java Development,Framework,Development"
Marketing Executive,RMR Marmo,,0-7 Yrs,3-6 Lacs PA,Delhi / NCR(Mayapuri Industrial Area Phase 1),Responsibilities:* Collaborate with sales team on lead generation* Manage social media ...,"B2B Marketing,English,Sales And Marketing,Hindi,Sales,Marketing,Marketing,B2B"
Python Developer,Global Pharma Tek,3.1,2-6 Yrs,Not disclosed,"Bengaluru, Pan",Working knowledge of network architecture and design principles. Soft skills is prerequ...,"Python,grafana,xml,mqtt,json,aws iot,bash,soap"
Trade Marketing Executive,Aachi Group,4.0,2-6 Yrs,2.5-5 Lacs PA,Bengaluru,10 POP sourcing & execution wherver required at local level . 11 Ensure utilisation of ...,"Trade Marketing,Marketing,Trade"
Solution Architect,Accenture,4.0,15-20 Yrs,Not disclosed,Noida,Minimum . 15 year(s) of experience is required. Educational Qualification : 15 years fu...,"microsoft azure,microservices,devops,cloud computing,aws,project management,forecasting,gap analysis"
Sr. Java PLSQL Developer,Acute Informatics Pvt. Ltd.,3.4,5-8 Yrs,10-15 Lacs PA,Ahmedabad(Thaltej-Shilaj Road),5+ years of experience developing web applications using J2EE3+ years of experience in ...,"java,PLSQL,J2Ee,API,Oracle,SR,Development"
Java & JavaScript Developer : Bangalore,Oracle,3.7,4-8 Yrs,Not disclosed,Bengaluru,. Qualification : . BE/ BTech/ MCA (Graduate or equivalent degree). Candidate should ha...,"Java,Javascript,Spring,Development,Javas"
Opening For  Java Developer @Noida- Immediate Joiner,Infogain,3.6,2-3 Yrs,Not disclosed,Noida,Location: Noida Sec 60 . Notice period- Immediate only . Educational Qualification: BE ...,"Java,Spring Boot,Core Java,maven,unit testing,Microservices,Core,Boot"
Python Developer,Grazitti Interactive,3.6,4-6 Yrs,6-12 Lacs PA,Panchkula,Good knowledge of vector search and graph databasesKnowledge of CI / CD and DevOps prac...,"Django,Python,JScript,Python Development,Development"
Java Developer & AEM Developer,NSW Consulting,,7-10 Yrs,5-14 Lacs PA,"Hyderabad, Chennai, Bengaluru","Experience Integrating AEM with third-party services like SMTP, CRM etcMinimum 5 years ...","JAVA,MICROSERVICES,AEM,DOCKER,RESTFUL API,Java Development,Development,Rest"
Asst-Manager-Marketing,Marriott,4.3,1-4 Yrs,Not disclosed,Pune,"year degree from an accredited university in Business Administration, Marketing, Hotel ...","event management,customer relationship,new business,customer service,branding,sales activities,business development,marketing management"
Java Backend Developer,Invisia Bpo Solutions,3.2,22 Oct - 25 Oct,Not disclosed,Bengaluru(Kalyan nagar),Extensive experience in designing and implementing microservices architecture Good to h...,"Java,Kafka,Spring Boot,Java Development,Development,Boot,Java Application Development,Spring"
Java Developer,Softenger,4.3,1-2 Yrs,Not disclosed,Mumbai,    We are seeking a highly skilled and experienced Senior Spring Boot Developer with a...,"Redhat,spring boot,J2Ee,Management,Logistics,Java Development,Development,Boot"
Java Full Stack Developer,Incedo,3.3,5-8 Yrs,Not disclosed,Hybrid - Hyderabad,"Shift : Normal Frontend: Proficient in Angular, with experience in building dynamic and...","Java,Spring Boot,Angular,Hibernate,J2Ee,Java Fullstack,Spring,Microservices"
Software Development Engineer,Accenture,4.0,2-4 Yrs,Not disclosed,Bengaluru,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...","data services,software testing,microsoft azure,data warehousing,computation,c#,azure databricks,python"
Java Developer,Net2Source,,5-10 Yrs,Not disclosed,"Hybrid - Chennai, Bengaluru",Preferred candidate profile . Role & responsibilities . Primary Skills: Core Java ( Spr...,"Java,IBM MQ,Spring Boot,Microservices,Java Development,Spring,MQ,MQ Series"
Java Full Stack Developer,Zestsp Solutions,,3-7 Yrs,Not disclosed,Pune,"Experience with Angular Framework, JavaScript, and CSS . Comprehensive knowledge of Web...","jQuery,Front end,DOM,Javascript,PLSQL,J2Ee,Web designing,HTTP"
Application Developer: AWS Cloud FullStack,IBM,4.1,4-8 Yrs,Not disclosed,Hyderabad,Required Technical and Professional Expertise . Should be AWS certified Developer Lambd...,"golang,sql,mesos,devops,lambda functions,kubernetes,continuous integration,css"
Senior Java Developer,Nokia,4.2,5-8 Yrs,Not disclosed,"Noida, Chennai","Knowledge and experience with the professional services project lifecycle (scoping, req...","Unix,VMware,GIT,RDBMS,XML,Eclipse,MySQL,Agile"
Marketing Executive,Shop Kirana E Trading,3.7,2-5 Yrs,1.5-3.5 Lacs PA,"Indore, Dewas",Preferred candidate profile . .,"Promotional Campaigns,Marketing Campaigns,Branding,Marketing Planning,Brand Promotion,Btl,Brand Awareness,Campaigns"
Java Full Stack Developer,L&T Infotech (LTI),,5-10 Yrs,13-23 Lacs PA,"Hyderabad, Pune, Chennai",Ensure seamless communication between frontend and backend layers through effective API...,"Java Fullstack,Angular,Full Stack,Development,Java,Stack"
Cloud Platform Engineer,Accenture,4.0,0-2 Yrs,Not disclosed,Indore,Educational Qualification : 15 years full time education. Summary :As a Cloud Platform ...,"python,microsoft azure,linux internals,docker,aws,kubernetes,continuous integration,maven"
Cloud Platform Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education. Summary: As a Cloud Platform ...,"microsoft azure,docker,data modeling,terraform,aws,kubernetes,continuous integration,python"
"Embedded Engineer For kundli, Sonipat",Career Management Center,,5-8 Yrs,7-10 Lacs PA,"Sonipat, Delhi / NCR","Embedded C, Hardware and Software Design & Development. OTA software, GPRS, TCPIP, MQTT...","Embedded C,GPRS,Embedded Development,Embedded Systems,OTA,MQTT,Embedded Testing,485/232"
Java Full Stack Developer,OPL Innovate,3.7,4-7 Yrs,Not disclosed,Ahmedabad,Total 3-5 years experience required in DevelopmentMinimum 3 years experience in Java de...,"Core Java Development,Maven,Hibernate,java,Fullstack Development,Spring Boot,Java Fullstack,SQL"
"Senior Software Developer (Python,Django,Azure)",Siemens,4.1,3-7 Yrs,Not disclosed,Bengaluru,Validation of the implemented features. General Experience & Skill Set: . BE / BTech / ...,"Medical devices,Django,Web development,Javascript,Agile,Programming,Healthcare,Test cases"
Marketing Executive,Uzhavarbumi,4.0,0-2 Yrs,Not disclosed,Chennai,Requirements . Any bachelors degree is preferable Freshers can also apply . Good commun...,"Customer acquisition,Team management,social media marketing executive,Field marketing,Social media,Market research,Digital marketing,Marketing Executive"
marketing executives ( BTL ),Rama Super Speciality Hospital,3.7,0-5 Yrs,Not disclosed,Noida,"Conducting market research and analysis to evaluate trends, brand awareness and competi...","data analysis,channel sales,branding,business development,market research,advertising,research,sales"
Associate Software Engineer,ADP Solutions,4.1,0-1 Yrs,Not disclosed,Chennai,"Bachelor s degree in computer science, Information Technology, or relevant field . 0-1 ...","Analytical,Equity,Agile,Application development,Stored procedures,Troubleshooting,Information technology,Monitoring"
Marketing Support Executive,Aqua Machineries Pvt. Ltd. ,3.9,21 Oct - 26 Oct,1.75-3.5 Lacs PA,Ahmedabad(Ramol +1),Candidate should be Diploma / Graduate engineer . freshers are also welcomePreferred ca...,"Coordination Skills,Spoken English,Typing Speed,Documentation,communication,Typing,Marketing,English"
